Résumé,Clé de ticket,Type de ticket,État,Priorité,Rapporteur,Durée(mn),Création,Description,Champs personnalisés (Action menée),Canal,Entreprise,Utilisateur,Objet principal,Champs personnalisés (Module)
Assistance - Explication en ligne - Directeur Administratif et Financier,OBCS-4149,Assistance,Terminé,,Vivien DAKPOGAN,0.5,19/juin/24 11:08,Appel pour confirmer résolution du bug,Explication en ligne,Appel Téléphonique,EJARA,,Assistance,
Relance sur Bug en cours - Explication en ligne - Directeur Administratif et Financier,OBCS-4148,Assistance,Terminé,,Vivien DAKPOGAN,1.37,19/juin/24 11:08,Relance sur Bug Paie,Explication en ligne,Appel Téléphonique,EJARA,,Relance sur Bug en cours,
Assistance - Explication en ligne - Directeur Administratif et Financier,OBCS-4147,Assistance,Terminé,,Vivien DAKPOGAN,0.48,19/juin/24 11:08,Appel pour expliquer les difficulté rencontrées et rassurer le client pour la résolution du bug,Explication en ligne,Appel Téléphonique,EJARA,,Assistance,
Relance sur Bug en cours - Explication en ligne - Directeur Administratif et Financier,OBCS-4146,Assistance,Terminé,,Vivien DAKPOGAN,0.26,19/juin/24 11:08,Relance sur Bug Paie,Explication en ligne,Appel Téléphonique,EJARA,,Relance sur Bug en cours,
Relance sur Bug en cours - Explication en ligne - Directeur Administratif et Financier,OBCS-4145,Assistance,Terminé,,Vivien DAKPOGAN,0.42,19/juin/24 11:08,Rappel après appel manqué + Interpellation sur paie,Explication en ligne,Appel Téléphonique,EJARA,,Relance sur Bug en cours,
Assistance - Explication en ligne - Chef de Projet,OBCS-4144,Assistance,Terminé,,Vivien DAKPOGAN,2.09,19/juin/24 11:08,Plainte sur réalisé Projet + Vérifications,Explication en ligne,Appel Téléphonique,S-TEL,,Assistance,
Assistance - Explication en ligne - Directeur général,OBCS-4143,Assistance,Terminé,,Vivien DAKPOGAN,6.14,19/juin/24 11:08,Planification séance + Définition objectifs de la séance,Explication en ligne,Appel Téléphonique,FIRST CAPITAL,,Assistance,
Assistance - Explication en ligne - Directeur général,OBCS-4142,Assistance,Terminé,,Vivien DAKPOGAN,0.31,19/juin/24 11:08,Appel avorté + Rappel,Explication en ligne,Appel Téléphonique,FIRST CAPITAL,,Assistance,
Planning Séance de travail - Explication en ligne - Directeur général,OBCS-4141,Assistance,Terminé,,Vivien DAKPOGAN,4.54,19/juin/24 11:08,Planification séance de Travail + Input,Explication en ligne,Appel Téléphonique,FIRST CAPITAL,,Planning Séance de travail,
Assistance - Explication en ligne - Data Analyst,OBCS-4138,Assistance,Terminé,,Vivien DAKPOGAN,0.13,19/juin/24 11:08,Relance sur Bug Achat,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Assistance,
Assistance - Explication en ligne - Data Analyst,OBCS-4136,Assistance,Terminé,,Vivien DAKPOGAN,0.5,19/juin/24 11:08,"Point sur les requêtes en cours, suivi OBC",Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Assistance,
Relance sur Requête en cours - Explication en ligne - Chef de Projet,OBCS-4045,Assistance,Terminé,,Vivien DAKPOGAN,1.4,19/juin/24 11:07,Relance requêtes en cours + Séance de débrief Etats d'avancement,Explication en ligne,Appel Téléphonique,S-TEL,,Relance sur Requête en cours,
Assistance - Explication en ligne - Directeur Administratif et Financier,OBCS-4044,Assistance,Terminé,,Vivien DAKPOGAN,0.36,19/juin/24 11:07,Message d'erreur : Ecran bleu apparaissant régulièrement,Explication en ligne,Appel Téléphonique,EJARA,,Assistance,
Relance sur Requête en cours - Explication en ligne - Directeur Administratif et Financier,OBCS-4043,Assistance,Terminé,,Vivien DAKPOGAN,0.54,19/juin/24 11:07,Relance sur point Etats financiers + Réforme ITS,Explication en ligne,Appel Téléphonique,EJARA,,Relance sur Requête en cours,
Relance sur Requête en cours - Explication en ligne - Directeur Administratif et Financier,OBCS-4042,Assistance,Terminé,,Vivien DAKPOGAN,5.21,19/juin/24 11:07,Appel pour point Etats financiers + Débrief,Explication en ligne,Appel Téléphonique,EJARA,,Relance sur Requête en cours,
Assistance - Explication en ligne - Data Analyst,OBCS-4041,Assistance,Terminé,,Vivien DAKPOGAN,1.24,19/juin/24 11:07,Rappel pour retour sur avancement intégration nouvelle reforme ITS + Débrief,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Assistance,
Assistance - Explication en ligne - Gestionnaire de Stock,OBCS-4040,Assistance,Terminé,,Vivien DAKPOGAN,2.48,19/juin/24 11:07,"Appel pour demande d'avoir à l'export du BC, le détail des articles",Explication en ligne,Appel Téléphonique,ENVAL LABORATOIRE,,Assistance,
Assistance - Explication en ligne - Directeur Administratif et Financier,OBCS-4039,Assistance,Terminé,,Vivien DAKPOGAN,1.58,19/juin/24 11:07,Appel pour signaler apparition de Message d'erreur : Erreur 404,Explication en ligne,Appel Téléphonique,MYKA,,Assistance,
Assistance - Explication en ligne - Chef de Projet,OBCS-4038,Assistance,Terminé,,Vivien DAKPOGAN,1.16,19/juin/24 11:07,Rappel aprè appel manqué pour séance de débrief Online pour Mercredi,Explication en ligne,Appel Téléphonique,M YAKICE,,Assistance,
Planning Séance de travail - Explication en ligne - Directeur Général,OBCS-4037,Assistance,Terminé,,Vivien DAKPOGAN,0.54,19/juin/24 11:07,Demandes d'assistance pour la comptabilité,Explication en ligne,Appel Téléphonique,ARIC,,Planning Séance de travail,
Assistance - Explication en ligne - Chef de Projet,OBCS-3980,Assistance,Terminé,,Vivien DAKPOGAN,1.54,19/juin/24 11:06,Assistance sur Différence entre CA de projet et CA paramétré dans le Budget de rectette,Explication en ligne,Appel Téléphonique,S-TEL,,Assistance,
Assistance - Autres (Précisez dans la description) - Directeur Général,OBCS-3979,Assistance,Terminé,,Vivien DAKPOGAN,0.34,19/juin/24 11:06,Appel pour validation Budget Mission,Autres (Précisez dans la description),Appel Téléphonique,ETRAKOM-CI,,Assistance,
Autres - Autres (Précisez dans la description) - Directeur Général,OBCS-3978,Assistance,Terminé,,Vivien DAKPOGAN,1.31,19/juin/24 11:06,Echanges sur Budget Mission Daloa,Autres (Précisez dans la description),Appel Téléphonique,ETRAKOM-CI,,Autres,
Autres - Explication en ligne - Directeur Général,OBCS-3977,Assistance,Terminé,,Vivien DAKPOGAN,1.43,19/juin/24 11:06,Rappel pour relance sur sujet de mission + Prise en compte des requêtes,Explication en ligne,Appel Téléphonique,ETRAKOM-CI,,Autres,
Assistance - Explication en ligne - Chef de Projet,OBCS-3976,Assistance,Terminé,,Vivien DAKPOGAN,1.31,19/juin/24 11:06,Rappel après appel manqué pour planification séance de débrief,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Assistance,
Assistance - Explication en ligne - Chef de Projet,OBCS-3975,Assistance,Terminé,,Vivien DAKPOGAN,4.06,19/juin/24 11:06,Appel pour point d'avancement + Planification séance de débrief,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Assistance,
Assistance - Explication en ligne - Comptable,OBCS-3974,Assistance,Terminé,,Vivien DAKPOGAN,3.54,19/juin/24 11:06,Appel pour assistance sur paramétrage natures de prestation,Explication en ligne,Appel Téléphonique,ARIC,,Assistance,
Relance sur Requête en cours - Explication en ligne - Data Analyst,OBCS-3907,Assistance,Terminé,,Vivien DAKPOGAN,1,19/juin/24 11:05,Relance sur réquête en cours,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Relance sur Requête en cours,
Assistance - Explication en ligne - Chef de Projet,OBCS-3787,Assistance,Terminé,,Vivien DAKPOGAN,3.13,19/juin/24 11:03,Problème de récupération des réalisés sur projets,Explication en ligne,Appel Téléphonique,S-TEL,,Assistance,
Assistance - Explication en ligne - Data Analyst,OBCS-3786,Assistance,Terminé,,Vivien DAKPOGAN,0.45,19/juin/24 11:03,Relance sur traitement Bug Message d'erreur,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Assistance,
Planning Séance de travail - Explication en ligne - Data Analyst,OBCS-3785,Assistance,Terminé,,Vivien DAKPOGAN,0.35,19/juin/24 11:03,Appel pour confirmer séance de travail du vendredi,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Planning Séance de travail,
Assistance - Explication en ligne - Directeur Général,OBCS-3747,Assistance,Terminé,,Vivien DAKPOGAN,0.5,19/juin/24 11:02,Relance pour validation date de séance,Explication en ligne,Appel Téléphonique,ETRAKOM-CI,,Assistance,
Assistance - Explication en ligne - Directeur Général,OBCS-3746,Assistance,Terminé,,Vivien DAKPOGAN,1.08,19/juin/24 11:02,Appel pour planification séance de validation des requêtes,Explication en ligne,Appel Téléphonique,ETRAKOM-CI,,Assistance,
Planning Séance de travail - Explication en ligne - Directeur Général,OBCS-3745,Assistance,Terminé,,Vivien DAKPOGAN,1.03,19/juin/24 11:02,Relance Appel pour planification séance de travail,Explication en ligne,Appel Téléphonique,ELIO GROUP,,Planning Séance de travail,
Assistance - Explication en ligne - Directeur Général,OBCS-3729,Assistance,Terminé,,Vivien DAKPOGAN,2.51,19/juin/24 11:02,Appel pour point OBC,Explication en ligne,Appel Téléphonique,ROCFED,,Assistance,
Assistance - Explication en ligne - Assistant(e) RH,OBCS-3728,Assistance,Terminé,,Vivien DAKPOGAN,5.24,19/juin/24 11:02,Retour après vérification de la paie + Demande de point,Explication en ligne,Appel Téléphonique,SERTEM,,Assistance,
Assistance - Explication en ligne - Chef de Projet,OBCS-3699,Assistance,Terminé,,Vivien DAKPOGAN,4.33,19/juin/24 11:02,Rappel après appel manqué pour sujet Projet + Numérotation imputation,Explication en ligne,Appel Téléphonique,S-TEL,,Assistance,
Relance sur Requête en cours - Explication en ligne - Chef de Projet,OBCS-3698,Assistance,Terminé,,Vivien DAKPOGAN,7.2,19/juin/24 11:02,"Appel pour point OBC, Bug réccurent",Explication en ligne,Appel Téléphonique,S-TEL,,Relance sur Requête en cours,
Assistance - Explication en ligne - Comptable,OBCS-3619,Assistance,Terminé,,Vivien DAKPOGAN,6.25,19/juin/24 11:00,"Assistance Enregistrement Factures Achats, Import compte générale + tiers",Explication en ligne,Appel Téléphonique,ARIC,,Assistance,
Assistance - Explication en ligne - Directeur Général,OBCS-3618,Assistance,Terminé,,Vivien DAKPOGAN,0.32,19/juin/24 11:00,Rappel pour replanifier visite de gouvernance semaine prochaine,Explication en ligne,Appel Téléphonique,ELIO GROUP,,Assistance,
Planning Séance de travail - Explication en ligne - Directeur Général,OBCS-3617,Assistance,Terminé,,Vivien DAKPOGAN,0.02,19/juin/24 11:00,Appel coupé par DG,Explication en ligne,Appel Téléphonique,ELIO GROUP,,Planning Séance de travail,
Relance sur Requête en cours - Explication en ligne - Chef de Projet,OBCS-3616,Assistance,Terminé,,Vivien DAKPOGAN,6.32,19/juin/24 11:00,"Appel pour plainte sur requêtes en cours + Bugs constatés, Point OBC",Explication en ligne,Appel Téléphonique,S-TEL,,Relance sur Requête en cours,
Planning Séance de travail - Explication en ligne - Data Analyst,OBCS-3615,Assistance,Terminé,,Vivien DAKPOGAN,0.39,19/juin/24 11:00,Appel pour confirmer séance de travail,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Planning Séance de travail,
Signaler Server Error - Explication en ligne - Data Analyst,OBCS-3614,Assistance,Terminé,,Vivien DAKPOGAN,0.26,19/juin/24 11:00,Signaler Server Error,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Signaler Server Error,
Assistance - Explication en ligne - Data Analyst,OBCS-3613,Assistance,Terminé,,Vivien DAKPOGAN,0.17,19/juin/24 11:00,Appel pour confirmer date de séance de travail,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Assistance,
Assistance - Explication en ligne - Data Analyst,OBCS-3612,Assistance,Terminé,,Vivien DAKPOGAN,0.37,19/juin/24 11:00,Appel pour planification meeting avec la comptabilité,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Assistance,
Relance sur Requête en cours - Explication en ligne - Directeur Administratif et Financier,OBCS-3611,Assistance,Terminé,,Vivien DAKPOGAN,1.51,19/juin/24 11:00,Appel pour relancer sur modèle balance + Balance 2023 vs 2023,Explication en ligne,Appel Téléphonique,S-TEL,,Relance sur Requête en cours,
Assistance - Explication en ligne - Directeur Administratif et Financier,OBCS-3539,Assistance,Terminé,,Vivien DAKPOGAN,1.35,19/juin/24 10:59,Appel pour demande intégration importation facture Vente/Achats,Explication en ligne,Appel Téléphonique,ENVAL LABORATOIRE,,Assistance,
Relance sur Requête en cours - Explication en ligne - Directeur Administratif et Financier,OBCS-3538,Assistance,Terminé,,Vivien DAKPOGAN,3.2,19/juin/24 10:59,Appel pour relancer et expliquer l'urgence d'un tel document et avoir deadline,Explication en ligne,Appel Téléphonique,S-TEL,,Relance sur Requête en cours,
Relance sur Requête en cours - Explication en ligne - Directeur Administratif et Financier,OBCS-3537,Assistance,Terminé,,Vivien DAKPOGAN,0.45,19/juin/24 10:59,Appel pour avoir deadline d'intégration modèle de balance avec Sous totaux,Explication en ligne,Appel Téléphonique,S-TEL,,Relance sur Requête en cours,
Assistance - Explication en ligne - Directeur Administratif et Financier,OBCS-3536,Assistance,Terminé,,Vivien DAKPOGAN,0.32,19/juin/24 10:59,Confirmer de l'envoi du contrat dans les prochain jours,Explication en ligne,Appel Téléphonique,EGBV,,Assistance,
Assistance - Explication en ligne - Data Analyst,OBCS-3535,Assistance,Terminé,,Vivien DAKPOGAN,0.15,19/juin/24 10:59,Signaler Error Server,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Assistance,
Planning Séance de travail - Explication en ligne - Data Analyst,OBCS-3534,Assistance,Terminé,,Vivien DAKPOGAN,0.28,19/juin/24 10:59,Appel pour confirmer sa présence à OnPoint,Explication en ligne,Appel Téléphonique,KORI TRANSPORT,,Planning Séance de travail,
Assistance - Explication en ligne - Comptable,OBCS-3533,Assistance,Terminé,,Vivien DAKPOGAN,1,19/juin/24 10:59,Assistance pour enregistrement opération d'achats,Explication en ligne,Appel Téléphonique,ARIC,,Assistance,
Assistance - Explication en ligne - Comptable,OBCS-3532,Assistance,Terminé,,Vivien DAKPOGAN,0.51,19/juin/24 10:59,Appel pour revue workflow process Achats,Explication en ligne,Appel Téléphonique,ARIC,,Assistance,
Assistance - Explication en ligne - Comptable,OBCS-3531,Assistance,Terminé,,Vivien DAKPOGAN,0.48,19/juin/24 10:59,Relance pour démarrage d'utilisation OBC,Explication en ligne,Appel Téléphonique,ARIC,,Assistance,
Assistance - Explication en ligne - Chef de Projet,OBCS-3530,Assistance,Terminé,,Vivien DAKPOGAN,1.24,19/juin/24 10:59,Appel pour signaler mail du DAF sur son cri de coeur pour leur modèle de balance,Explication en ligne,Appel Téléphonique,S-TEL,,Assistance,
Planning Séance de travail - Explication en ligne - Directeur Administratif et Financier,OBCS-3529,Assistance,Terminé,,Vivien DAKPOGAN,0.39,19/juin/24 10:59,Appel pour confirmation reprise des travaux ce jour,Explication en ligne,Appel Téléphonique,MYKA,,Planning Séance de travail,
Assistance - Explication en ligne - Comptable,OBCS-3479,Assistance,Terminé,,Vivien DAKPOGAN,0.48,19/juin/24 10:58,Planning Meeting pour Etat d'avancement,Explication en ligne,Appel Téléphonique,ARIC,,Assistance,
Planning Séance de travail - Explication en ligne - Directeur Général,OBCS-3478,Assistance,Terminé,,Vivien DAKPOGAN,0.57,19/juin/24 10:58,Appel pour planification Meeting avec Comptable + Direction,Explication en ligne,Appel Téléphonique,WATSAN,,Planning Séance de travail,
Assistance - Explication en ligne - Chef de Projet,OBCS-3469,Assistance,Terminé,,Vivien DAKPOGAN,7.49,19/juin/24 10:58,Appel pour échange sur modèle de Balance après échange avec le Comptable S-TEL,Explication en ligne,Appel Téléphonique,S-TEL,,Assistance,
Assistance - Explication en ligne - Chef de Projet,OBCS-3468,Assistance,Terminé,,Vivien DAKPOGAN,0.43,19/juin/24 10:58,Avoir l'état d'avancement du traitement des bugs/requêtes en cours,Explication en ligne,Appel Téléphonique,EJARA,,Assistance,
Assistance - Explication en ligne - Chef de Projet,OBCS-3467,Assistance,Terminé,,Vivien DAKPOGAN,1.29,19/juin/24 10:58,Signaler état traitement des points en attente,Explication en ligne,Appel Téléphonique,S-TEL,,Assistance,
Assistance - Explication en ligne - Comptable,OBCS-3466,Assistance,Terminé,,Vivien DAKPOGAN,0.26,19/juin/24 10:58,Appel pour avoir un retour après traitement de la paie,Explication en ligne,Appel Téléphonique,HC CAPITAL PROPERTIES,,Assistance,
Assistance - Explication en ligne - Comptable,OBCS-3465,Assistance,Terminé,,Vivien DAKPOGAN,1.16,19/juin/24 10:58,Appel pour signaler traitement de la paie,Explication en ligne,Appel Téléphonique,HC CAPITAL PROPERTIES,,Assistance,
Assistance - Explication en ligne - Comptable,OBCS-3464,Assistance,Terminé,,Vivien DAKPOGAN,0.37,19/juin/24 10:58,Appel pour signaler paie incorrect d'un salarié,Explication en ligne,Appel Téléphonique,HC CAPITAL PROPERTIES,,Assistance,
Assistance - Explication en ligne - Comptable,OBCS-3463,Assistance,Terminé,,Vivien DAKPOGAN,1.04,19/juin/24 10:58,Appel pour signaler un salarié qui n'apparait pas dans la paie,Explication en ligne,Appel Téléphonique,HC CAPITAL PROPERTIES,,Assistance,
